Identification of Recurrent Patterns in the Activation of Brain Networks,
Semi-Supervised Domain Adaptation with Non-Parametric Copulas,
Convolutional-Recursive Deep Learning for 3D Object Classification,
A Scalable CUR Matrix Decomposition Algorithm: Lower Time Complexity and Tighter Bound,
Shifting Weights: Adapting Object Detectors from Image to Video,
A Polylog Pivot Steps Simplex Algorithm for Classification,
Structured Learning of Gaussian Graphical Models,
3D Object Detection and Viewpoint Estimation with a Deformable 3D Cuboid Model,
Nonconvex Penalization Using Laplace Exponents and Concave Conjugates,
Analyzing 3D Objects in Cluttered Images,
Discriminatively Trained Sparse Code Gradients for Contour Detection,
Efficient high dimensional maximum entropy modeling via symmetric partition functions,
Ensemble weighted kernel estimators for multivariate entropy estimation,
Majorization for CRFs and Latent Likelihoods,
A Conditional Multinomial Mixture Model for Superset Label Learning,
Learning to Discover Social Circles in Ego Networks,
Scalable nonconvex inexact proximal splitting,
Assessing Blinding in Clinical Trials,
Deep Spatio-Temporal Architectures and Learning for Protein Structure Prediction,
"Neuronal Spike Generation Mechanism as an Oversampling, Noise-shaping A-to-D converter",
Stochastic Gradient Descent with Only One Projection,
Multiclass Learning Approaches: A Theoretical Comparison with Implications,
Nystr?m Method vs Random Fourier Features: A Theoretical and Empirical Comparison,
Patient Risk Stratification for Hospital-Associated C. diff as a Time-Series Classification Task,
Multiplicative Forests for Continuous-Time Processes,
Bandit Algorithms boost Brain Computer Interfaces for motor-task selection of a brain-controlled button,
Learning Invariant Representations of Molecules for Atomization Energy Prediction,
Context-Sensitive Decision Forests for Object Detection,
3D Social Saliency from Head-mounted Cameras,
Truncation-free Online Variational Inference for Bayesian Nonparametric Models,
The variational hierarchical EM algorithm for clustering hidden Markov models,
Optimal Regularized Dual Averaging Methods for Stochastic Optimization,
Non-parametric Approximate Dynamic Programming via the Kernel Method,
Visual Recognition using Embedded Feature Selection for Curvature Self-Similarity,
Action-Model Based Multi-agent Plan Recognition,
Transelliptical Component Analysis,
Max-Margin Structured Output Regression for Spatio-Temporal Action Localization,
Image Denoising and Inpainting with Deep Neural Networks,
Volume Regularization for Binary Classification,
Selective Labeling via Error Bound Minimization,
Automatic Feature Induction for Stagewise Collaborative Filtering,
Nonparametric Bayesian Inverse Reinforcement Learning for Multiple Reward Functions,
Memorability of Image Regions,
Multi-task Vector Field Learning,
Fast Resampling Weighted v-Statistics,
Learning Image Descriptors with the Boosting-Trick,
Distributed Non-Stochastic Experts,
Adaptive Stratified Sampling for Monte-Carlo integration of Differentiable functions,
Dynamical And-Or Graph Learning for Object Shape Modeling and Detection,
Robustness and risk-sensitivity in Markov decision processes,
Cocktail Party Processing via Structured Prediction,
Supervised Learning with Similarity Functions,
Exploration in Model-based Reinforcement Learning by Empirically Estimating Learning Progress,
"On the (Non-)existence of Convex, Calibrated Surrogate Losses for Ranking",
The representer theorem for Hilbert spaces: a necessary and sufficient condition,
Coding efficiency and detectability of rate fluctuations with non-Poisson neuronal firing,
Semiparametric Principal Component Analysis,
Smooth-projected Neighborhood Pursuit for High-dimensional Nonparanormal Graph Estimation,
Mandatory Leaf Node Prediction in Hierarchical Multilabel Classification,
A new metric on the manifold of kernel matrices with application to matrix geometric means,
Putting Bayes to sleep,
Random Utility Theory for Social Choice,
The Bethe Partition Function of Log-supermodular Graphical Models,
Super-Bit Locality-Sensitive Hashing,
A Generative Model for Parts-based Object Segmentation,
Local Supervised Learning through Space Partitioning,
Dynamic Pruning of Factor Graphs for Maximum Marginal Prediction,
Bayesian Hierarchical Reinforcement Learning,
Nonparametric Max-Margin Matrix Factorization for Collaborative Prediction,
Coupling Nonparametric Mixtures via Latent Dirichlet Processes,
Active Learning of Model Evidence Using Bayesian Quadrature,
Multi-scale Hyper-time Hardware Emulation of Human Motor Nervous System Based on Spiking Neurons using FPGA,
Feature Clustering for Accelerating Parallel Coordinate Descent,
Finding Exemplars from Pairwise Dissimilarities via Simultaneous Sparse Recovery,
Learning from Distributions via Support Measure Machines,
Locally Uniform Comparison Image Descriptor,
Accelerated Adaptive Markov Chain for Partition Function Computation,
Exploiting spatial overlap to efficiently compute appearance distances between image windows,
High-dimensional regression with noisy and missing data: Provable guarantees with non-convexity,
Inference in continuous-time change-point models,
Kernel Embeddings of Latent Tree Graphical Models,
Predicting response time and error rates in visual search,
Hierarchical Multitask Structured Output Learning for Large-scale Sequence Segmentation,
Rapid Deformable Object Detection using Dual-Tree Branch-and-Bound,
Hashing Algorithms for Large-Scale Learning,
EigenNet: A Bayesian hybrid of generative and conditional models for sparse learning,
Demixed Principal Component Analysis,
On the Universality of Online Mirror Descent,
Periodic Finite State Controllers for Efficient POMDP and DEC-POMDP Planning,
Selecting the State-Representation in Reinforcement Learning,
Select and Sample - A Model of Efficient Neural Inference and Learning,
Hierarchically Supervised Latent Dirichlet Allocation,
A Collaborative Mechanism for Crowdsourcing Prediction Problems,
Automated Refinement of Bayes Networks' Parameters based on Test Ordering Constraints,
Inferring spike-timing-dependent plasticity from spike train data,
A reinterpretation of the policy oscillation phenomenon in approximate policy iteration,
Query-Aware MCMC,
Neural Reconstruction with Approximate Message Passing (NeuRAMP),
Algorithms for Hyper-Parameter Optimization,
Convergent Fitted Value Iteration with Linear Function Approximation,
Selecting Receptive Fields in Deep Networks,
Non-parametric Group Orthogonal Matching Pursuit for Sparse Learning with Multiple Kernels,
Variational Gaussian Process Dynamical Systems,
On Tracking The Partition Function,
Continuous-Time Regression Models for Longitudinal Networks,
Linear Submodular Bandits and their Application to Diversified Retrieval,
Gaussian process modulated renewal processes,
Autonomous Learning of Action Models for Planning,
Co-Training for Domain Adaptation,
Contextual Gaussian Process Bandit Optimization,
The Local Rademacher Complexity of Lp-Norm Multiple Kernel Learning,
Understanding the Intrinsic Memorability of Images,
Regularized Laplacian Estimation and Fast Eigenvector Approximation,
Speedy Q-Learning,
TD_gamma: Re-evaluating Complex Backups in Temporal Difference Learning,
Quasi-Newton Methods for Markov Chain Monte Carlo,
A rational model of causal inference with continuous causes,
Fast and Accurate k-means For Large Datasets,
Beyond Spectral Clustering - Tight Relaxations of Balanced Graph Cuts,
Neuronal Adaptation for Sampling-Based Probabilistic Inference in Perceptual Bistability,
Practical Variational Inference for Neural Networks,
Spike and Slab Variational Inference for Multi-Task and Multiple Kernel Learning,
Sparse Inverse Covariance Matrix Estimation Using Quadratic Approximation,
Testing a Bayesian Measure of Representativeness Using a Large Image Database,
Improved Algorithms for Linear Stochastic Bandits,
Analytical Results for the Error in Filtering of Gaussian Processes,
The Manifold Tangent Classifier,
Sparse Features for PCA-Like Linear Regression,
Evaluating the inverse decision-making approach to preference learning,
Nonnegative dictionary learning in the exponential noise model for adaptive music signal representation,
Blending Autonomous Exploration and Apprenticeship Learning,
An Empirical Evaluation of Thompson Sampling,
Active Ranking using Pairwise Comparisons,
Randomized Algorithms for Comparison-based Search,
Multi-Bandit Best Arm Identification,
A Brain-Machine Interface Operating with a Real-Time Spiking Neural Network Control Algorithm,
Generalization Bounds and Consistency for Latent Structural Probit and Ramp Loss,
Statistical Tests for Optimization Efficiency,
Trace Lasso: a trace norm regularization for correlated designs,
Generalizing from Several Related Classification Tasks to a New Unlabeled Sample,
The Fixed Points of Off-Policy TD,
Nearest Neighbor based Greedy Coordinate Descent,
Generalised Coupled Tensor Factorisation,
Scalable Training of Mixture Models via Coresets,
Learning with the weighted trace-norm under arbitrary sampling distributions,
Multiclass Boosting: Theory and Algorithms,
Hierarchical Matching Pursuit for Image Classification: Architecture and Fast Algorithms,
Prismatic Algorithm for Discrete D.C. Programming Problem,
Confidence Sets for Network Structure,
PiCoDes: Learning a Compact Code for Novel-Category Recognition,
Active Learning with a Drifting Distribution,
Anatomically Constrained Decoding of Finger Flexion from Electrocorticographic Signals,
Learning to Learn with Compound HD Models,
Priors over Recurrent Continuous Time Processes,
Active learning of neural response functions with Gaussian processes,
How biased are maximum entropy models?,
Spectral Methods for Learning Multivariate Latent Tree Structure,
Sparse Estimation with Structured Dictionaries,
Predicting Dynamic Difficulty,
Similarity-based Learning via Data Driven Embeddings,
MAP Inference for Bayesian Inverse Reinforcement Learning,
The Doubly Correlated Nonparametric Topic Model,
Unsupervised learning models of primary cortical receptive fields and receptive field plasticity,
A Model for Temporal Dependencies in Event Streams,
Iterative Learning for Reliable Crowdsourcing Systems,
Policy Gradient Coagent Networks,
On Learning Discrete Graphical Models using Greedy Methods,
Sparse recovery by thresholded non-negative least squares,
Efficient Offline Communication Policies for Factored Multiagent POMDPs,
Variance Penalizing AdaBoost,
Learning a Distance Metric from a Network,
A concave regularization technique for sparse mixture models,
Robust Lasso with missing and grossly corrupted observations,
Structural equations and divisive normalization for energy-dependent component analysis,
High-Dimensional Graphical Model Selection: Tractable Graph Families and Necessary Conditions,
An Application of Tree-Structured Expectation Propagation for Channel Decoding,
Learning Patient-Specific Cancer Survival Distributions as a Sequence of Dependent Regressors,
Variance Reduction in Monte-Carlo Tree Search,
Probabilistic Joint Image Segmentation and Labeling,
Clustering via Dirichlet Process Mixture Models for Portable Skill Discovery,
Ranking annotators for crowdsourced labeling tasks,
Bayesian Bias Mitigation for Crowdsourcing,
An Unsupervised Decontamination Procedure For Improving The Reliability Of Human Judgments,
Sparse Recovery with Brownian Sensing,
Learning in Hilbert vs. Banach Spaces: A Measure Embedding Viewpoint,
"Online Learning: Stochastic, Constrained, and Smoothed Adversaries",
Sparse Bayesian Multi-Task Learning,
Transfer from Multiple MDPs,
Kernel Bayes' Rule,
Advice Refinement in Knowledge-Based SVMs,
A Non-Parametric Approach to Dynamic Programming,
Learning to Search Efficiently in High Dimensions,
Non-conjugate Variational Message Passing for Multinomial and Binary Regression,
Bayesian Spike-Triggered Covariance Analysis,
PAC-Bayesian Analysis of Contextual Bandits,
Comparative Analysis of Viterbi Training and Maximum Likelihood Estimation for HMMs,
Agnostic Selective Classification,
Adaptive Hedge,
Better Mini-Batch Algorithms via Accelerated Gradient Methods,
Universal low-rank matrix recovery from Pauli measurements,
Facial Expression Transfer with Input-Output Temporal Restricted Boltzmann Machines,
Infinite Latent SVM for Classification and Multi-task Learning,
Learning Anchor Planes for Classification,
Multi-armed bandits on implicit metric spaces,
The Fast Convergence of Boosting,
See the Tree Through the Lines: The Shazoo Algorithm,
Unifying Framework for Fast Learning Rate of Non-Sparse Multiple Kernel Learning,
Energetically Optimal Action Potentials,
Committing Bandits,
Learning Auto-regressive Models from Sequence and Non-sequence Data,
Optimal learning rates for least squares SVMs using Gaussian kernels,
Higher-Order Correlation Clustering for Image Segmentation,
Uniqueness of Belief Propagation on Signed Graphs,
Submodular Multi-Label Learning,
Learning person-object interactions for action recognition in still images,
t-divergence Based Approximate Inference,
Pylon Model for Semantic Segmentation,
Spatial distance dependent Chinese restaurant processes for image segmentation,
Joint 3D Estimation of Objects and Scene Layout,
Convergence Rates of Inexact Proximal-Gradient Methods for Convex Optimization,
How Do Humans Teach: On Curriculum Learning and Teaching Dimension,
A blind sparse deconvolution method for neural spike identification,
Identifying Alzheimer's Disease-Related Brain Regions from Multi-Modality Neuroimaging Data using Sparse Composite Linear Discrimination Analysis,
Sequence learning with hidden units in spiking neural networks,
Co-regularized Multi-view Spectral Clustering,
An Exact Algorithm for F-Measure Maximization,
Hierarchical Topic Modeling for Analysis of Time-Evolving Personal Choices,
On the Completeness of First-Order Knowledge Compilation for Lifted Probabilistic Inference,
From Stochastic Nonlinear Integrate-and-Fire to Generalized Linear Models,
Bayesian Partitioning of Large-Scale Distance Data,
Learning Probabilistic Non-Linear Latent Variable Models for Tracking Complex Activities,
Empirical models of spiking in neural populations,
Gaussian Process Training with Input Noise,
Boosting with Maximum Adaptive Sampling,
Portmanteau Vocabularies for Multi-Cue Image Representation,
Algorithms and hardness results for parallel large margin learning,
Two is better than one: distinct roles for familiarity and recollection in retrieving palimpsest memories,
Structured Learning for Cell Tracking,
Monte Carlo Value Iteration with Macro-Actions,
Finite Time Analysis of Stratified Sampling for Monte Carlo,
Multilinear Subspace Regression: An Orthogonal Tensor Decomposition Approach,
On the accuracy of l1-filtering of signals with block-sparse structure,
Large-Scale Category Structure Aware Image Categorization,
Greedy Model Averaging,
Beating SGD: Learning SVMs in Sublinear Time,
Composite Multiclass Losses,
Orthogonal Matching Pursuit with Replacement,
A More Powerful Two-Sample Test in High Dimensions using Random Projection,
Message-Passing for Approximate MAP Inference with Latent Variables,
Active dendrites: adaptation to spike-based communication,
ShareBoost: Efficient multiclass learning with feature sharing,
Metric Learning with Multiple Kernels,
Collective Graphical Models,
Nonstandard Interpretations of Probabilistic Programs for Efficient Inference,
Im2Text: Describing Images Using 1 Million Captioned Photographs,
Divide-and-Conquer Matrix Factorization,
Sparse Filtering,
Structured sparse coding via lateral inhibition,
"Online Submodular Set Cover, Ranking, and Repeated Active Learning",
Budgeted Optimization with Concurrent Stochastic-Duration Experiments,
SpaRCS: Recovering low-rank and sparse matrices from compressive measurements,
Approximating Semidefinite Programs in Sublinear Time,
Group Anomaly Detection using Flexible Genre Models,
Active Classification based on Value of Classifier,
Inverting Grice's Maxims to Learn Rules from Natural Language Extractions,
Structure Learning for Optimization,
Stochastic convex optimization with bandit feedback,
Lower Bounds for Passive and Active Learning,
ICA with Reconstruction Cost for Efficient Overcomplete Feature Learning,
Complexity of Inference in Latent Dirichlet Allocation,
Efficient coding of natural images with a population of noisy Linear-Nonlinear neurons,
Directed Graph Embedding: an Algorithm based on Continuous Limits of Laplacian-type Operators,
Probabilistic amplitude and frequency demodulation,
Statistical Performance of Convex Tensor Decomposition,
The Kernel Beta Process,
Noise Thresholds for Spectral Clustering,
Learning Eigenvectors for Free,
On the Analysis of Multi-Channel Neural Spike Data,
Efficient Learning of Generalized Linear and Single Index Models with Isotonic Regression,
Maximum Covariance Unfolding : Manifold Learning for Bimodal Data,
Minimax Localization of Structural Information in Large Noisy Matrices,
Learning Sparse Representations of High Dimensional Data on Large Scale Dictionaries,
Newtron: an Efficient Bandit algorithm for Online Multiclass Prediction,
Greedy Algorithms for Structurally Constrained High Dimensional Problems,
Distributed Delayed Stochastic Optimization,
Maximal Cliques that Satisfy Hard Constraints with Application to Deformable Object Model Learning,
Selective Prediction of Financial Trends with Hidden Markov Models,
Information Rates and Optimal Decoding in Large Neural Populations,
Data Skeletonization via Reeb Graphs,
Prediction strategies without loss,
Modelling Genetic Variations using Fragmentation-Coagulation Processes,
Active Learning Ranking from Pairwise Preferences with Almost Optimal Query Complexity,
Dynamic Pooling and Unfolding Recursive Autoencoders for Paraphrase Detection,
Reconstructing Patterns of Information Diffusion from Incomplete Observations,
Optimistic Optimization of a Deterministic Function without the Knowledge of its Smoothness,
Probabilistic Modeling of Dependencies Among Visual Short-Term Memory Representations,
Recovering Intrinsic Images with a Global Sparsity Prior on Reflectance,
Dynamical segmentation of single trials from population neural data,
A Machine Learning Approach to Predict Chemical Reactions,
Learning unbelievable probabilities,
k-NN Regression Adapts to Local Intrinsic Dimension,
Reinforcement Learning using Kernel-Based Stochastic Factorization,
Why The Brain Separates Face Recognition From Object Recognition,
Clustered Multi-Task Learning Via Alternating Structure Optimization,
Hogwild: A Lock-Free Approach to Parallelizing Stochastic Gradient Descent,
From Bandits to Experts: On the Value of Side-Observations,
Signal Estimation Under Random Time-Warpings and Nonlinear Signal Alignment,
Shallow vs. Deep Sum-Product Networks,
A Convergence Analysis of Log-Linear Training,
Learning to Agglomerate Superpixel Hierarchies,
On Causal Discovery with Cyclic Additive Noise Models,
Efficient inference in matrix-variate Gaussian models with \iid observation noise,
Learning a Tree of Metrics with Disjoint Visual Features,
Linearized Alternating Direction Method with Adaptive Penalty for Low-Rank Representation,
Solving Decision Problems with Limited Information,
Relative Density-Ratio Estimation for Robust Distribution Comparison,
The Impact of Unlabeled Patterns in Rademacher Complexity Theory for Kernel Classifiers,
Target Neighbor Consistent Feature Weighting for Nearest Neighbor Classification,
Fast and Balanced: Efficient Label Tree Learning for Large Scale Object Recognition,
Crowdclustering,
#NAME?,
Simultaneous Sampling and Multi-Structure Fitting with Adaptive Reversible Jump MCMC,
Large-Scale Sparse Principal Component Analysis with Application to Text Data,
Generalized Beta Mixtures of Gaussians,
An ideal observer model for identifying the reference frame of objects,
A Two-Stage Weighting Framework for Multi-Source Domain Adaptation,
Improving Topic Coherence with Regularized Topic Models,
Projection onto A Nonnegative Max-Heap,
Efficient anomaly detection using bipartite k-NN graphs,
"Emergence of Multiplication in a Biophysical Model of a Wide-Field Visual Neuron for Computing Object Approaches: Dynamics, Peaks, & Fits",
On fast approximate submodular minimization,
Non-Asymptotic Analysis of Stochastic Approximation Algorithms for Machine Learning,
Object Detection with Grammar Models,
Semi-supervised Regression via Parallel Field Regularization,
History distribution matching method for predicting effectiveness of HIV combination therapies,
Expressive Power and Approximation Errors of Restricted Boltzmann Machines,
RTRMC: A Riemannian trust-region method for low-rank matrix completion,
Heavy-tailed Distances for Gradient Based Image Descriptors,
Convergent Bounds on the Euclidean Distance,
Phase transition in the family of p-resistances,
Multiple Instance Filtering,
Differentially Private M-Estimators,
Efficient Methods for Overlapping Group Lasso,
Efficient Online Learning via Randomized Rounding,
A Denoising View of Matrix Completion,
Optimal Reinforcement Learning for Gaussian Systems,
Inductive reasoning about chimeric creatures,
Thinning Measurement Models and Questionnaire Design,
Extracting Speaker-Specific Information with a Regularized Siamese Deep Network,
Maximum Margin Multi-Label Structured Prediction,
Robust Multi-Class Gaussian Process Classification,
Dimensionality Reduction Using the Sparse Linear Model,
Analysis and Improvement of Policy Gradient Estimation,
Learning Higher-Order Graph Structure with Features by Structure Penalty,
Semantic Labeling of 3D Point Clouds for Indoor Scenes,
Inferring Interaction Networks using the IBP applied to microRNA Target Prediction,
Additive Gaussian Processes,
Estimating time-varying input signals and ion channel states from a single voltage trace of a neuron,
Global Solution of Fully-Observed Variational Bayesian Matrix Factorization is Column-Wise Independent,
Multi-View Learning of Word Embeddings via CCA,
Matrix Completion for Multi-label Image Classification,
Generalized Lasso based Approximation of Sparse Coding for Visual Recognition,
Action-Gap Phenomenon in Reinforcement Learning,
A Global Structural EM Algorithm for a Model of Cancer Progression,
Manifold Precis: An Annealing Technique for Diverse Sampling of Manifolds,
Multiple Instance Learning on Structured Data,
Variational Learning for Recurrent Spiking Networks,
Environmental statistics and the trade-off between model-based and TD learning in humans,
Transfer Learning by Borrowing Examples for Multiclass Object Detection,
Efficient Inference in Fully Connected CRFs with Gaussian Edge Potentials,
On Strategy Stitching in Large Extensive Form Multiplayer Games,
Learning large-margin halfspaces with more malicious noise,
A Reinforcement Learning Theory for Homeostatic Regulation,
Image Parsing with Stochastic Scene Grammar,
Unifying Non-Maximum Likelihood Learning Objectives with Minimum KL Contraction,
Sparse Manifold Clustering and Embedding,
Penalty Decomposition Methods for Rank Minimization,
On U-processes and clustering performance,
Video Annotation and Tracking with Active Learning,
Nonlinear Inverse Reinforcement Learning with Gaussian Processes,
Shaping Level Sets with Submodular Functions,
Maximum Margin Multi-Instance Learning,
Getting lost in space: Large sample analysis of the resistance distance,
Double Q-learning,
A Primal-Dual Algorithm for Group Sparse Regularization with Overlapping Groups,
Parallelized Stochastic Gradient Descent,
Large Margin Learning of Upstream Scene Understanding Models,
Sufficient Conditions for Generating Group Level Sparsity in a Robust Minimax Framework,
Worst-Case Linear Discriminant Analysis,
Probabilistic Multi-Task Feature Selection,
Learning Multiple Tasks with a Sparse Matrix-Normal Penalty,
Lower Bounds on Rate of Convergence of Cutting Plane Methods,
Relaxed Clipping: A Global Training Method for Robust Regression and Classification,
"Feature Transitions with Saccadic Search: Size, Color, and Orientation Are Not Alike",
Inference and communication in the game of Password,
Distributionally Robust Markov Decision Processes,
Robust PCA via Outlier Pursuit,
A Log-Domain Implementation of the Diffusion Network in Very Large Scale Integration,
A unified model of short-range and long-range motion perception,
Linear readout from a neural population with partial correlation data,
Copula Processes,
Probabilistic Inference and Differential Privacy,
Active Learning Applied to Patient-Adaptive Heartbeat Classification,
Interval Estimation for Reinforcement-Learning Algorithms in Continuous-State Domains,
The Multidimensional Wisdom of Crowds,
Sidestepping Intractable Inference with Structured Ensemble Cascades,
Heavy-Tailed Process Priors for Selective Shrinkage,
A Discriminative Latent Model of Image Region and Object Tag Correspondence,
Multi-View Active Learning in the Non-Realizable Case,
Unsupervised Kernel Dimension Reduction,
Joint Analysis of Time-Evolving Binary Matrices and Associated Documents,
Multiple Kernel Learning and the SMO Algorithm,
Optimal Bayesian Recommendation Sets and Myopically Optimal Choice Query Sets,
Fast detection of multiple change-points shared by many signals using group LARS,
Brain covariance selection: better individual functional connectivity models using population prior,
Worst-case bounds on the quality of max-product fixed-points,
Exact learning curves for Gaussian process regression on large random graphs,
Phoneme Recognition with Large Hierarchical Reservoirs,
Policy gradients in linearly-solvable MDPs,
Fast Large-scale Mixture Modeling with Component-specific Data Partitions,
Pose-Sensitive Embedding by Nonlinear NCA Regression,
Switching state space model for simultaneously estimating state transitions and nonstationary firing rates,
Identifying Patients at Risk of Major Adverse Cardiovascular Events Using Symbolic Mismatch,
A Reduction from Apprenticeship Learning to Classification,
Semi-Supervised Learning with Adversarially Missing Label Information,
Improving the Asymptotic Performance of Markov Chain Monte-Carlo by Inserting Vortices,
"Layered image motion with explicit occlusions, temporal consistency, and depth ordering",
Learning from Logged Implicit Exploration Data,
Efficient Minimization of Decomposable Submodular Functions,
"Smoothness, Low Noise and Fast Rates",
Reward Design via Online Gradient Ascent,
More data means less inference: A pseudo-max approach to structured learning,
Sodium entry efficiency during action potentials: A novel single-parameter family of Hodgkin-Huxley models,
Monte-Carlo Planning in Large POMDPs,
Penalized Principal Component Regression on Graphs for Analysis of Subnetworks,
A rational decision making framework for inhibitory control,
Identifying graph-structured activation patterns in networks,
Online Learning in The Manifold of Low-Rank Matrices,
A novel family of non-parametric cumulative based divergences for point processes,
Spike timing-dependent plasticity as dynamic filter,
Sparse Inverse Covariance Selection via Alternating Linearization Methods,
Trading off Mistakes and Don't-Know Predictions,
Active Estimation of F-Measures,
Deterministic Single-Pass Algorithm for LDA,
Implicitly Constrained Gaussian Process Regression for Monocular Non-Rigid Pose Estimation,
Collaborative Filtering in a Non-Uniform World: Learning with the Weighted Trace Norm,
Boosting Classifier Cascades,
Tight Sample Complexity of Large-Margin Learning,
An Alternative to Low-level-Sychrony-Based Methods for Speech Detection,
Hallucinations in Charles Bonnet Syndrome Induced by Homeostasis: a Deep Boltzmann Machine Model,
An Approximate Inference Approach to Temporal Optimization in Optimal Control,
Generating more realistic images using gated MRF's,
Evaluating neuronal codes for inference using Fisher information,
"Online Learning: Random Averages, Combinatorial Parameters, and Learnability",
Inferring Stimulus Selectivity from the Spatial Structure of Neural Network Dynamics,
Link Discovery using Graph Feature Tracking,
Multitask Learning without Label Correspondences,
A New Probabilistic Model for Rank Aggregation,
The Maximal Causes of Natural Scenes are Edge Filters,
Probabilistic Deterministic Infinite Automata,
Word Features for Latent Dirichlet Allocation,
Reverse Multi-Label Learning,
Empirical Bernstein Inequalities for U-Statistics,
On the Theory of Learnining with Privileged Information,
(RF)^2 -- Random Forest Random Field,
Multiparty Differential Privacy via Aggregation of Locally Trained Classifiers,
Large Margin Multi-Task Metric Learning,
Gaussian sampling by local perturbations,
Estimation of R?nyi Entropy and Mutual Information Based on Generalized Nearest-Neighbor Graphs,
New Adaptive Algorithms for Online Classification,
Approximate inference in continuous time Gaussian-Jump processes,
Generative Local Metric Learning for Nearest Neighbor Classification,
"Efficient and Robust Feature Selection via Joint ?2,1-Norms Minimization",
Online Markov Decision Processes under Bandit Feedback,
Learning the context of a category,
Sample Complexity of Testing the Manifold Hypothesis,
Random Walk Approach to Regret Minimization,
Global Analytic Solution for Variational Bayesian Matrix Factorization,
Minimum Average Cost Clustering,
Infinite Relational Modeling of Functional Connectivity in Resting State fMRI,
On the Convexity of Latent Social Network Inference,
Slice sampling covariance hyperparameters of latent Gaussian models,
A biologically plausible network for the computation of orientation dominance,
A Theory of Multiclass Boosting,
Improving Human Judgments by Decontaminating Sequential Dependencies,
Epitome driven 3-D Diffusion Tensor image segmentation: on extracting specific structures,
Probabilistic latent variable models for distinguishing between cause and effect,
Layer-wise analysis of deep networks with Gaussian kernels,
An analysis on negative curvature induced by singularity in multi-layer neural-network learning,
Natural Policy Gradient Methods with Parameter-based Exploration for Control Tasks,
Large-Scale Matrix Factorization with Missing Data under Additional Constraints,
A VLSI Implementation of the Adaptive Exponential Integrate-and-Fire Neuron Model,
Subgraph Detection Using Eigenvector L1 Norms,
PAC-Bayesian Model Selection for Reinforcement Learning,
A Family of Penalty Functions for Structured Sparsity,
Gated Softmax Classification,
Direct Loss Minimization for Structured Prediction,
Why are some word orders more common than others? A uniform information density account,
Variable margin losses for classifier design,
Sphere Embedding: An Application to Part-of-Speech Induction,
Network Flow Algorithms for Structured Sparsity,
Scrambled Objects for Least-Squares Regression,
Basis Construction from Power Series Expansions of Value Functions,
Permutation Complexity Bound on Out-Sample Error,
Divisive Normalization: Justification and Effectiveness as Efficient Coding Transform,
Decomposing Isotonic Regression for Efficiently Solving Large Problems,
Learning from Candidate Labeling Sets,
Functional form of motion priors in human motion perception,
Block Variable Selection in Multivariate Regression and High-dimensional Causal Inference,
Approximate Inference by Compilation to Arithmetic Circuits,
Decoding Ipsilateral Finger Movements from ECoG Signals in Humans,
Moreau-Yosida Regularization for Grouped Tree Structure Learning,
Multi-Stage Dantzig Selector,
Multivariate Dyadic Regression Trees for Sparse Learning Problems,
Stability Approach to Regularization Selection (StARS) for High Dimensional Graphical Models,
Graph-Valued Regression,
Robust Clustering as Ensembles of Affinity Relations,
Deep Coding Network,
Construction of Dependent Dirichlet Processes based on Poisson Processes,
b-Bit Minwise Hashing for Estimating Three-Way Similarities,
Object Bank: A High-Level Image Representation for Scene Classification & Semantic Feature Sparsification,
Individualized ROI Optimization via Maximization of Group-wise Consistency of Structural and Functional Profiles,
Convex Multiple-Instance Learning by Estimating Likelihood Ratio,
Towards Holistic Scene Understanding: Feedback Enabled Cascaded Classification Models,
Feature Construction for Inverse Reinforcement Learning,
Optimal Web-Scale Tiering as a Flow Problem,
Learning To Count Objects in Images,
Joint Cascade Optimization Using A Product Of Boosted Classifiers,
Adaptive Multi-Task Lasso: with Application to eQTL Detection,
Practical Large-Scale Optimization for Max-norm Regularization,
Estimating Spatial Layout of Rooms using Volumetric Reasoning about Objects and Surfaces,
Tiled convolutional neural networks,
Cross Species Expression Analysis using a Dirichlet Process Mixture Model with Latent Matchings,
Identifying Dendritic Processing,
Categories and Functional Units: An Infinite Hierarchical Model for Brain Activations,
Learning to combine foveal glimpses with a third-order Boltzmann machine,
Efficient Relational Learning with Hidden Variable Detection,
Functional Geometry Alignment and Localization of Brain Areas,
Beyond Actions: Discriminative Models for Contextual Group Activities,
Evaluation of Rarity of Fingerprints in Forensics,
Efficient algorithms for learning kernels from multiple similarity matrices with general convex loss functions,
Self-Paced Learning for Latent Variable Models,
MAP Estimation for Graphical Models by Likelihood Maximization,
Structured Determinantal Point Processes,
Constructing Skill Trees for Reinforcement Learning Agents from Demonstration Trajectories,
Energy Disaggregation via Discriminative Sparse Coding,
Generalized roof duality and bisubmodular functions,
Random Conic Pursuit for Semidefinite Programming,
Regularized estimation of image statistics by Score Matching,
Sparse Coding for Learning Interpretable Spatio-Temporal Primitives,
Variational bounds for mixed-data factor analysis,
Accounting for network effects in neuronal responses using L1 regularized point process models,
Learning Convolutional Feature Hierarchies for Visual Recognition,
Effects of Synaptic Weight Diffusion on Learning in Decision Making Networks,
Using body-anchored priors for identifying actions in single images,
Static Analysis of Binary Executables Using Structural SVMs,
Non-Stochastic Bandit Slate Problems,
Efficient Optimization for Discriminative Latent Class Models,
Probabilistic Belief Revision with Structural Constraints,
Structural epitome: a way to summarize one’s visual experience,
Synergies in learning words and their referents,
